episode,method,train_query_loss,train_query_accuracy
1,meta_sgd,1.6117537021636963,0.20000000298023224
2,meta_sgd,1.6125515699386597,0.20000000298023224
3,meta_sgd,1.6099584102630615,0.20000000298023224
4,meta_sgd,1.609313726425171,0.20000000298023224
5,meta_sgd,1.6060816049575806,0.20000000298023224
6,meta_sgd,1.605526089668274,0.27000001072883606
7,meta_sgd,1.6026257276535034,0.25
8,meta_sgd,1.6057146787643433,0.17999999225139618
9,meta_sgd,1.5997188091278076,0.25
10,meta_sgd,1.6006922721862793,0.2199999988079071
11,meta_sgd,1.5991508960723877,0.25
12,meta_sgd,1.5911865234375,0.20000000298023224
13,meta_sgd,1.597588300704956,0.25999999046325684
14,meta_sgd,1.6026089191436768,0.25
15,meta_sgd,1.5884606838226318,0.25
16,meta_sgd,1.581394076347351,0.25999999046325684
17,meta_sgd,1.574496865272522,0.2600000202655792
18,meta_sgd,1.565147876739502,0.35999998450279236
19,meta_sgd,1.5745676755905151,0.22999998927116394
20,meta_sgd,1.5631619691848755,0.24000000953674316
21,meta_sgd,1.5730655193328857,0.20000000298023224
22,meta_sgd,1.5792568922042847,0.23000000417232513
23,meta_sgd,1.5882383584976196,0.2900000214576721
24,meta_sgd,1.5589830875396729,0.20000000298023224
25,meta_sgd,1.5694996118545532,0.25
26,meta_sgd,1.5618669986724854,0.2199999988079071
27,meta_sgd,1.559759259223938,0.2199999988079071
28,meta_sgd,1.5269088745117188,0.25999999046325684
29,meta_sgd,1.543136477470398,0.3100000023841858
30,meta_sgd,1.5514400005340576,0.30000001192092896
31,meta_sgd,1.568890929222107,0.22999998927116394
32,meta_sgd,1.542144536972046,0.3100000023841858
33,meta_sgd,1.5169878005981445,0.32999998331069946
34,meta_sgd,1.5814448595046997,0.20999999344348907
35,meta_sgd,1.5660730600357056,0.3199999928474426
36,meta_sgd,1.579127550125122,0.2800000011920929
37,meta_sgd,1.5360138416290283,0.2800000011920929
38,meta_sgd,1.5520609617233276,0.3799999952316284
