episode,method,train_query_loss,train_query_accuracy
1,meta_l2,1.612407922744751,0.20000000298023224
2,meta_l2,1.6115155220031738,0.20000000298023224
3,meta_l2,1.611398458480835,0.20000000298023224
4,meta_l2,1.6080740690231323,0.20000000298023224
5,meta_l2,1.610290288925171,0.20000000298023224
6,meta_l2,1.6079223155975342,0.24000000953674316
7,meta_l2,1.605802297592163,0.23000000417232513
8,meta_l2,1.6024879217147827,0.25
9,meta_l2,1.6027051210403442,0.20000000298023224
10,meta_l2,1.6049253940582275,0.22999998927116394
11,meta_l2,1.5990655422210693,0.23999999463558197
12,meta_l2,1.6058095693588257,0.24000000953674316
13,meta_l2,1.5928832292556763,0.22999998927116394
14,meta_l2,1.6057853698730469,0.1899999976158142
15,meta_l2,1.598290205001831,0.23000000417232513
16,meta_l2,1.5925264358520508,0.20999999344348907
17,meta_l2,1.605277180671692,0.18000000715255737
18,meta_l2,1.5819227695465088,0.3199999928474426
19,meta_l2,1.5835957527160645,0.3100000023841858
20,meta_l2,1.595011591911316,0.2199999988079071
21,meta_l2,1.6029495000839233,0.17000000178813934
22,meta_l2,1.5877962112426758,0.24000000953674316
23,meta_l2,1.5932644605636597,0.25999999046325684
24,meta_l2,1.5717644691467285,0.3100000023841858
25,meta_l2,1.5791698694229126,0.21000000834465027
26,meta_l2,1.5835905075073242,0.22999998927116394
27,meta_l2,1.5837321281433105,0.20999999344348907
28,meta_l2,1.5648099184036255,0.2499999850988388
29,meta_l2,1.5729866027832031,0.23999999463558197
30,meta_l2,1.5514256954193115,0.25
31,meta_l2,1.5588979721069336,0.2199999988079071
32,meta_l2,1.5720546245574951,0.26999998092651367
33,meta_l2,1.5548856258392334,0.23999999463558197
34,meta_l2,1.5221378803253174,0.2800000011920929
35,meta_l2,1.5185719728469849,0.25
36,meta_l2,1.5768061876296997,0.25
37,meta_l2,1.5277774333953857,0.3400000035762787
38,meta_l2,1.5255305767059326,0.3799999952316284
39,meta_l2,1.5897130966186523,0.18000000715255737
40,meta_l2,1.4883792400360107,0.20000000298023224
41,meta_l2,1.5124449729919434,0.33000001311302185
42,meta_l2,1.5470237731933594,0.30000001192092896
43,meta_l2,1.5436041355133057,0.2800000011920929
44,meta_l2,1.5311630964279175,0.25
45,meta_l2,1.5189651250839233,0.30000001192092896
46,meta_l2,1.5138299465179443,0.36000001430511475
47,meta_l2,1.506462812423706,0.3400000035762787
48,meta_l2,1.5091331005096436,0.24000000953674316
49,meta_l2,1.5594676733016968,0.3100000023841858
50,meta_l2,1.4363689422607422,0.38999998569488525
51,meta_l2,1.5345293283462524,0.20999999344348907
52,meta_l2,1.4731431007385254,0.3499999940395355
53,meta_l2,1.4604003429412842,0.4399999976158142
54,meta_l2,1.4699044227600098,0.33000001311302185
55,meta_l2,1.4528183937072754,0.3499999940395355
56,meta_l2,1.455324411392212,0.32999998331069946
57,meta_l2,1.4369298219680786,0.3100000023841858
58,meta_l2,1.53298020362854,0.30000001192092896
59,meta_l2,1.4706318378448486,0.3799999952316284
60,meta_l2,1.5054715871810913,0.28999999165534973
61,meta_l2,1.4760525226593018,0.32999998331069946
62,meta_l2,1.4948316812515259,0.30000001192092896
63,meta_l2,1.4888125658035278,0.3100000023841858
64,meta_l2,1.4890613555908203,0.3699999749660492
65,meta_l2,1.522801160812378,0.3100000023841858
66,meta_l2,1.4868297576904297,0.3799999952316284
67,meta_l2,1.531807780265808,0.32999998331069946
68,meta_l2,1.4656094312667847,0.3100000023841858
69,meta_l2,1.4182571172714233,0.4000000059604645
70,meta_l2,1.4730348587036133,0.32999998331069946
71,meta_l2,1.4887076616287231,0.3499999940395355
72,meta_l2,1.5602850914001465,0.3399999737739563
73,meta_l2,1.4691834449768066,0.33000001311302185
74,meta_l2,1.4452290534973145,0.3999999761581421
75,meta_l2,1.4552255868911743,0.33000001311302185
76,meta_l2,1.4496687650680542,0.38999998569488525
77,meta_l2,1.426255226135254,0.3499999940395355
78,meta_l2,1.4128823280334473,0.46000000834465027
79,meta_l2,1.4052015542984009,0.4899999797344208
80,meta_l2,1.4606465101242065,0.36000001430511475
81,meta_l2,1.425790548324585,0.35999998450279236
82,meta_l2,1.4947786331176758,0.3700000047683716
83,meta_l2,1.416509985923767,0.4300000071525574
84,meta_l2,1.5155750513076782,0.38999998569488525
85,meta_l2,1.4198882579803467,0.3100000023841858
86,meta_l2,1.4087646007537842,0.3500000238418579
87,meta_l2,1.4875181913375854,0.3400000035762787
88,meta_l2,1.4801313877105713,0.3100000023841858
89,meta_l2,1.4438995122909546,0.3700000047683716
90,meta_l2,1.4208065271377563,0.44999998807907104
91,meta_l2,1.4607326984405518,0.32999998331069946
92,meta_l2,1.4192743301391602,0.49000000953674316
93,meta_l2,1.4436397552490234,0.429999977350235
94,meta_l2,1.5202600955963135,0.32999998331069946
95,meta_l2,1.4171828031539917,0.38999998569488525
96,meta_l2,1.3784605264663696,0.4599999785423279
97,meta_l2,1.5440824031829834,0.3199999928474426
98,meta_l2,1.4847617149353027,0.3400000333786011
99,meta_l2,1.4490876197814941,0.32999998331069946
100,meta_l2,1.486666202545166,0.3799999952316284
101,meta_l2,1.4400943517684937,0.4399999976158142
102,meta_l2,1.3317627906799316,0.5800000429153442
103,meta_l2,1.380964756011963,0.38999998569488525
104,meta_l2,1.364249587059021,0.5
105,meta_l2,1.3544056415557861,0.429999977350235
106,meta_l2,1.36865234375,0.4099999666213989
107,meta_l2,1.2858988046646118,0.49000000953674316
108,meta_l2,1.3563547134399414,0.4899999797344208
109,meta_l2,1.1720986366271973,0.5499999523162842
110,meta_l2,1.466094970703125,0.38999998569488525
111,meta_l2,1.2997653484344482,0.49000000953674316
112,meta_l2,1.1972498893737793,0.48000001907348633
113,meta_l2,1.359778881072998,0.39000001549720764
114,meta_l2,1.5025794506072998,0.4000000059604645
115,meta_l2,1.419852614402771,0.3100000023841858
116,meta_l2,1.2129433155059814,0.5799999833106995
117,meta_l2,1.332659363746643,0.4399999976158142
118,meta_l2,1.3018019199371338,0.3999999761581421
119,meta_l2,1.4047309160232544,0.4000000059604645
120,meta_l2,1.3724825382232666,0.4099999964237213
121,meta_l2,1.3175660371780396,0.47999998927116394
122,meta_l2,1.445064902305603,0.3999999761581421
123,meta_l2,1.437923550605774,0.3700000047683716
124,meta_l2,1.2950823307037354,0.5099999904632568
125,meta_l2,1.266392469406128,0.49000000953674316
126,meta_l2,1.3722953796386719,0.3799999952316284
127,meta_l2,1.2827436923980713,0.4599999785423279
128,meta_l2,1.3647465705871582,0.4300000071525574
129,meta_l2,1.4668794870376587,0.41999998688697815
130,meta_l2,1.3518582582473755,0.4300000071525574
131,meta_l2,1.3320651054382324,0.44999998807907104
132,meta_l2,1.3786559104919434,0.4300000071525574
133,meta_l2,1.2548949718475342,0.5
134,meta_l2,1.2315696477890015,0.44999998807907104
135,meta_l2,1.2097266912460327,0.5099999904632568
136,meta_l2,1.2369352579116821,0.5699999928474426
137,meta_l2,1.4446698427200317,0.3799999952316284
138,meta_l2,1.334049940109253,0.41999998688697815
139,meta_l2,1.2796964645385742,0.5
140,meta_l2,1.3773285150527954,0.429999977350235
141,meta_l2,1.1982923746109009,0.5199999809265137
142,meta_l2,1.294607162475586,0.46000000834465027
143,meta_l2,1.4657219648361206,0.3400000035762787
144,meta_l2,1.365435004234314,0.41999998688697815
145,meta_l2,1.4277596473693848,0.30000001192092896
146,meta_l2,1.1965630054473877,0.559999942779541
147,meta_l2,1.1624587774276733,0.5099999904632568
148,meta_l2,1.3317904472351074,0.4300000071525574
149,meta_l2,1.342024326324463,0.429999977350235
150,meta_l2,1.2846287488937378,0.3799999952316284
151,meta_l2,1.3710289001464844,0.4300000071525574
152,meta_l2,1.2756884098052979,0.5
153,meta_l2,1.3165273666381836,0.4599999785423279
154,meta_l2,1.3244812488555908,0.45000001788139343
155,meta_l2,1.2572827339172363,0.4699999690055847
156,meta_l2,1.1955769062042236,0.550000011920929
157,meta_l2,1.130077838897705,0.5099999904632568
158,meta_l2,1.2918481826782227,0.4699999988079071
159,meta_l2,1.2424062490463257,0.5199999809265137
160,meta_l2,1.2684434652328491,0.42000001668930054
161,meta_l2,1.3010776042938232,0.36000001430511475
162,meta_l2,1.2226130962371826,0.5699999928474426
163,meta_l2,1.4264447689056396,0.4000000059604645
164,meta_l2,1.1029436588287354,0.550000011920929
165,meta_l2,1.2779086828231812,0.4000000059604645
166,meta_l2,1.215214490890503,0.5200000405311584
167,meta_l2,1.2996286153793335,0.4699999988079071
168,meta_l2,1.4878058433532715,0.3400000035762787
169,meta_l2,1.2475688457489014,0.47999995946884155
170,meta_l2,1.2516273260116577,0.5199999809265137
171,meta_l2,1.2076714038848877,0.5400000214576721
172,meta_l2,1.2411062717437744,0.5400000214576721
173,meta_l2,1.5050102472305298,0.3400000035762787
174,meta_l2,1.2723467350006104,0.4000000059604645
175,meta_l2,1.2963998317718506,0.49000000953674316
176,meta_l2,1.4154309034347534,0.3700000047683716
177,meta_l2,1.2561935186386108,0.5299999713897705
178,meta_l2,1.3577462434768677,0.429999977350235
179,meta_l2,1.0279589891433716,0.7099999785423279
180,meta_l2,1.352884292602539,0.48000001907348633
181,meta_l2,1.2093243598937988,0.5600000023841858
182,meta_l2,1.290703535079956,0.4399999976158142
183,meta_l2,1.339655876159668,0.4099999666213989
184,meta_l2,1.1740347146987915,0.5399999618530273
185,meta_l2,1.28818941116333,0.4000000059604645
186,meta_l2,1.2317312955856323,0.550000011920929
187,meta_l2,1.2006871700286865,0.46000000834465027
188,meta_l2,1.3790233135223389,0.49000000953674316
189,meta_l2,1.0833511352539062,0.5399999618530273
190,meta_l2,1.2496695518493652,0.4599999785423279
191,meta_l2,1.2896946668624878,0.4399999976158142
192,meta_l2,1.1301217079162598,0.6200000047683716
193,meta_l2,1.1180682182312012,0.5799999833106995
194,meta_l2,1.1884024143218994,0.5699999928474426
195,meta_l2,1.1390461921691895,0.5499999523162842
196,meta_l2,1.2357670068740845,0.4399999976158142
197,meta_l2,1.2473883628845215,0.40000003576278687
198,meta_l2,1.2531177997589111,0.44999998807907104
199,meta_l2,1.4229121208190918,0.46000003814697266
200,meta_l2,1.308687448501587,0.4300000071525574
201,meta_l2,1.2820181846618652,0.47999998927116394
202,meta_l2,1.1106562614440918,0.5600000023841858
203,meta_l2,1.0897191762924194,0.6399999856948853
204,meta_l2,1.053023338317871,0.5
205,meta_l2,1.1003177165985107,0.5900000333786011
206,meta_l2,1.0954002141952515,0.4599999785423279
207,meta_l2,1.0280494689941406,0.5900000333786011
208,meta_l2,1.3021773099899292,0.4699999690055847
209,meta_l2,1.195379376411438,0.46000000834465027
210,meta_l2,1.3938990831375122,0.46000000834465027
211,meta_l2,1.1924039125442505,0.550000011920929
212,meta_l2,1.2264149188995361,0.4399999976158142
213,meta_l2,1.2292423248291016,0.5700000524520874
214,meta_l2,1.1390941143035889,0.5099999904632568
215,meta_l2,1.0745973587036133,0.6699999570846558
216,meta_l2,0.8881617784500122,0.6699999570846558
217,meta_l2,1.1951569318771362,0.5600000023841858
218,meta_l2,1.3628864288330078,0.4000000059604645
219,meta_l2,1.118974208831787,0.550000011920929
220,meta_l2,1.183122158050537,0.5299999713897705
221,meta_l2,1.4286963939666748,0.44999998807907104
222,meta_l2,1.194021463394165,0.5199999809265137
223,meta_l2,1.4192025661468506,0.3799999952316284
224,meta_l2,1.2290852069854736,0.5199999809265137
225,meta_l2,1.1469652652740479,0.5499999523162842
226,meta_l2,1.1223511695861816,0.5300000309944153
227,meta_l2,1.3405561447143555,0.4699999988079071
228,meta_l2,1.1870574951171875,0.44999998807907104
229,meta_l2,1.1693320274353027,0.5400000214576721
230,meta_l2,1.2005276679992676,0.4399999976158142
231,meta_l2,0.9773391485214233,0.6000000238418579
232,meta_l2,1.3822060823440552,0.4300000071525574
233,meta_l2,1.134511947631836,0.550000011920929
234,meta_l2,1.2016127109527588,0.4099999964237213
235,meta_l2,1.2384614944458008,0.5099999904632568
236,meta_l2,1.068558692932129,0.6100000143051147
237,meta_l2,1.0015705823898315,0.5399999618530273
238,meta_l2,1.0462359189987183,0.5999999642372131
239,meta_l2,1.2330529689788818,0.4699999690055847
240,meta_l2,1.0138237476348877,0.6100000143051147
241,meta_l2,1.1060699224472046,0.5199999809265137
242,meta_l2,1.1088234186172485,0.5199999809265137
243,meta_l2,0.9471937417984009,0.6200000047683716
244,meta_l2,1.254827618598938,0.4899999797344208
245,meta_l2,0.9888389110565186,0.6600000262260437
246,meta_l2,0.9525946378707886,0.6399999856948853
247,meta_l2,1.0517877340316772,0.6299999952316284
248,meta_l2,1.3480093479156494,0.3799999952316284
249,meta_l2,1.278749704360962,0.4700000286102295
250,meta_l2,1.2029774188995361,0.5600000023841858
251,meta_l2,1.2798384428024292,0.4099999964237213
