episode,method,train_query_loss,train_query_accuracy
1,maml,1.6117537021636963,0.20000000298023224
2,maml,1.612557053565979,0.20000000298023224
3,maml,1.610028862953186,0.20000000298023224
4,maml,1.6090754270553589,0.20000000298023224
5,maml,1.6059356927871704,0.20000000298023224
6,maml,1.6046972274780273,0.27000001072883606
7,maml,1.6029804944992065,0.25999999046325684
8,maml,1.6074541807174683,0.19999998807907104
9,maml,1.600124716758728,0.2199999988079071
10,maml,1.6023473739624023,0.2199999988079071
11,maml,1.59978449344635,0.25
12,maml,1.5880732536315918,0.20000000298023224
13,maml,1.5945508480072021,0.25999999046325684
14,maml,1.5988562107086182,0.2600000202655792
15,maml,1.5854401588439941,0.25999999046325684
16,maml,1.5818989276885986,0.22999998927116394
17,maml,1.5684646368026733,0.25
18,maml,1.555114507675171,0.23000000417232513
19,maml,1.5718168020248413,0.30000001192092896
20,maml,1.5609604120254517,0.24000000953674316
21,maml,1.5795527696609497,0.20000000298023224
22,maml,1.577585220336914,0.2199999988079071
23,maml,1.5879396200180054,0.3099999725818634
24,maml,1.5574582815170288,0.25999999046325684
25,maml,1.5695528984069824,0.2800000011920929
26,maml,1.5567482709884644,0.2199999988079071
27,maml,1.5616157054901123,0.23999999463558197
28,maml,1.517412543296814,0.27000001072883606
29,maml,1.5428197383880615,0.36000001430511475
30,maml,1.551430106163025,0.24000000953674316
31,maml,1.5463190078735352,0.24000000953674316
32,maml,1.5407226085662842,0.20000000298023224
33,maml,1.5091233253479004,0.32999998331069946
34,maml,1.5987129211425781,0.20000000298023224
35,maml,1.570864200592041,0.25999999046325684
36,maml,1.558375358581543,0.30000001192092896
37,maml,1.5386654138565063,0.2900000214576721
38,maml,1.5509934425354004,0.2800000011920929
39,maml,1.5382307767868042,0.3499999940395355
40,maml,1.5469918251037598,0.3199999928474426
41,maml,1.5184895992279053,0.3999999761581421
42,maml,1.5369927883148193,0.3100000023841858
43,maml,1.4924774169921875,0.5299999713897705
44,maml,1.4739634990692139,0.36000001430511475
45,maml,1.5243958234786987,0.33000001311302185
46,maml,1.5279337167739868,0.3100000023841858
47,maml,1.6735221147537231,0.25
48,maml,1.496509075164795,0.3100000023841858
49,maml,1.5453290939331055,0.25999999046325684
50,maml,1.474320650100708,0.3999999761581421
51,maml,1.5755469799041748,0.26999998092651367
52,maml,1.4887664318084717,0.23000000417232513
53,maml,1.4972048997879028,0.3499999940395355
54,maml,1.5212738513946533,0.3500000238418579
55,maml,1.5064610242843628,0.32999998331069946
56,maml,1.469717264175415,0.3700000047683716
