episode,method,train_query_loss,train_query_accuracy
1,meta_sgd,1.6124078035354614,0.20000000298023224
2,meta_sgd,1.611512303352356,0.20000000298023224
3,meta_sgd,1.611392855644226,0.20000000298023224
4,meta_sgd,1.6081368923187256,0.20000000298023224
5,meta_sgd,1.610090732574463,0.20000000298023224
6,meta_sgd,1.6077141761779785,0.24000000953674316
7,meta_sgd,1.605905532836914,0.21000000834465027
8,meta_sgd,1.6026537418365479,0.20999999344348907
9,meta_sgd,1.604171633720398,0.20000000298023224
10,meta_sgd,1.6048542261123657,0.27000001072883606
11,meta_sgd,1.598783016204834,0.20000000298023224
12,meta_sgd,1.6052017211914062,0.23999999463558197
13,meta_sgd,1.594429612159729,0.17000000178813934
14,meta_sgd,1.6068975925445557,0.17999999225139618
15,meta_sgd,1.5976417064666748,0.23000000417232513
16,meta_sgd,1.593255877494812,0.2800000011920929
17,meta_sgd,1.6039568185806274,0.19999998807907104
18,meta_sgd,1.5815373659133911,0.27000001072883606
19,meta_sgd,1.58028244972229,0.3100000023841858
20,meta_sgd,1.59430730342865,0.23000000417232513
21,meta_sgd,1.6001741886138916,0.2199999988079071
22,meta_sgd,1.5898555517196655,0.25999999046325684
23,meta_sgd,1.5897164344787598,0.33000001311302185
24,meta_sgd,1.5747332572937012,0.28999999165534973
25,meta_sgd,1.577143907546997,0.27000001072883606
26,meta_sgd,1.5773324966430664,0.22999998927116394
27,meta_sgd,1.5875321626663208,0.20999999344348907
28,meta_sgd,1.5647915601730347,0.23000000417232513
29,meta_sgd,1.5631403923034668,0.24000000953674316
30,meta_sgd,1.534183144569397,0.3100000023841858
31,meta_sgd,1.5544707775115967,0.25999999046325684
32,meta_sgd,1.5579924583435059,0.3100000023841858
33,meta_sgd,1.546823501586914,0.19999998807907104
34,meta_sgd,1.5146543979644775,0.25
35,meta_sgd,1.5292760133743286,0.3199999928474426
36,meta_sgd,1.5713438987731934,0.25999999046325684
37,meta_sgd,1.5444293022155762,0.30000001192092896
38,meta_sgd,1.513224482536316,0.32999998331069946
39,meta_sgd,1.577397346496582,0.21000000834465027
40,meta_sgd,1.4929126501083374,0.21000000834465027
41,meta_sgd,1.5226277112960815,0.2800000011920929
42,meta_sgd,1.5474244356155396,0.29999998211860657
43,meta_sgd,1.5450975894927979,0.35999998450279236
44,meta_sgd,1.5371427536010742,0.33000001311302185
45,meta_sgd,1.5128117799758911,0.2900000214576721
46,meta_sgd,1.496538519859314,0.3799999952316284
47,meta_sgd,1.4968454837799072,0.35999998450279236
48,meta_sgd,1.5908727645874023,0.23999999463558197
49,meta_sgd,1.5402309894561768,0.3199999928474426
50,meta_sgd,1.4689223766326904,0.3799999952316284
51,meta_sgd,1.502856731414795,0.33000001311302185
52,meta_sgd,1.4771760702133179,0.3799999952316284
53,meta_sgd,1.4566986560821533,0.4000000059604645
54,meta_sgd,1.445151448249817,0.42000001668930054
55,meta_sgd,1.461695909500122,0.4599999785423279
56,meta_sgd,1.4369763135910034,0.3100000023841858
57,meta_sgd,1.456956148147583,0.3700000047683716
58,meta_sgd,1.5336475372314453,0.33000001311302185
59,meta_sgd,1.4399470090866089,0.3499999940395355
60,meta_sgd,1.4792327880859375,0.33000001311302185
61,meta_sgd,1.4909710884094238,0.25999999046325684
62,meta_sgd,1.4808926582336426,0.3100000023841858
63,meta_sgd,1.4912084341049194,0.3499999940395355
64,meta_sgd,1.4450560808181763,0.4699999988079071
65,meta_sgd,1.4765639305114746,0.28999999165534973
66,meta_sgd,1.4879066944122314,0.36000001430511475
67,meta_sgd,1.5190798044204712,0.3100000023841858
68,meta_sgd,1.4607566595077515,0.38999998569488525
69,meta_sgd,1.4329220056533813,0.3100000023841858
70,meta_sgd,1.4585529565811157,0.3400000035762787
71,meta_sgd,1.4781503677368164,0.4300000071525574
72,meta_sgd,1.4719107151031494,0.3499999940395355
73,meta_sgd,1.4262086153030396,0.3800000250339508
74,meta_sgd,1.3974281549453735,0.3999999761581421
75,meta_sgd,1.4659287929534912,0.36000001430511475
76,meta_sgd,1.4518518447875977,0.38999998569488525
77,meta_sgd,1.3941529989242554,0.37999996542930603
78,meta_sgd,1.330276370048523,0.45000001788139343
79,meta_sgd,1.3718152046203613,0.38999998569488525
80,meta_sgd,1.4423415660858154,0.38999998569488525
81,meta_sgd,1.439858317375183,0.38999998569488525
82,meta_sgd,1.527540683746338,0.3400000035762787
83,meta_sgd,1.3987244367599487,0.44999998807907104
84,meta_sgd,1.4899890422821045,0.3500000238418579
85,meta_sgd,1.4211257696151733,0.38999998569488525
86,meta_sgd,1.3962104320526123,0.3400000035762787
87,meta_sgd,1.4377806186676025,0.3199999928474426
88,meta_sgd,1.4210779666900635,0.4399999678134918
89,meta_sgd,1.4901677370071411,0.3700000047683716
90,meta_sgd,1.4148077964782715,0.46000000834465027
91,meta_sgd,1.4483896493911743,0.3400000035762787
92,meta_sgd,1.3789570331573486,0.46000000834465027
93,meta_sgd,1.480269193649292,0.38999998569488525
94,meta_sgd,1.4852309226989746,0.4399999976158142
95,meta_sgd,1.4341542720794678,0.3100000023841858
96,meta_sgd,1.4481146335601807,0.4000000059604645
97,meta_sgd,1.4824167490005493,0.44999998807907104
