episode,method,train_query_loss,train_query_accuracy
1,meta_l2,1.6117537021636963,0.20000000298023224
2,meta_l2,1.612557053565979,0.20000000298023224
3,meta_l2,1.610028862953186,0.20000000298023224
4,meta_l2,1.6090754270553589,0.20000000298023224
5,meta_l2,1.6059355735778809,0.20000000298023224
6,meta_l2,1.6046972274780273,0.27000001072883606
7,meta_l2,1.6029804944992065,0.25999999046325684
8,meta_l2,1.6074539422988892,0.19999998807907104
9,meta_l2,1.600124716758728,0.2199999988079071
10,meta_l2,1.6023473739624023,0.2199999988079071
11,meta_l2,1.59978449344635,0.25
12,meta_l2,1.5880732536315918,0.20000000298023224
13,meta_l2,1.5945508480072021,0.25999999046325684
14,meta_l2,1.5988562107086182,0.2600000202655792
15,meta_l2,1.5854402780532837,0.25999999046325684
16,meta_l2,1.581898808479309,0.22999998927116394
17,meta_l2,1.5684646368026733,0.25
18,meta_l2,1.5551137924194336,0.23000000417232513
19,meta_l2,1.57181715965271,0.30000001192092896
20,meta_l2,1.5609612464904785,0.24000000953674316
21,meta_l2,1.5795342922210693,0.20000000298023224
22,meta_l2,1.5775498151779175,0.2199999988079071
23,meta_l2,1.5878831148147583,0.3099999725818634
24,meta_l2,1.5574951171875,0.27000001072883606
25,meta_l2,1.568749189376831,0.2800000011920929
26,meta_l2,1.5569573640823364,0.24000000953674316
27,meta_l2,1.561562418937683,0.23999999463558197
28,meta_l2,1.515627384185791,0.2800000011920929
29,meta_l2,1.5432403087615967,0.3499999940395355
30,meta_l2,1.5508956909179688,0.24000000953674316
31,meta_l2,1.5424208641052246,0.25
32,meta_l2,1.5454349517822266,0.24000000953674316
33,meta_l2,1.5088741779327393,0.32999998331069946
34,meta_l2,1.6048376560211182,0.21000000834465027
35,meta_l2,1.5807204246520996,0.2199999988079071
36,meta_l2,1.5572707653045654,0.30000001192092896
37,meta_l2,1.539566159248352,0.2900000214576721
38,meta_l2,1.5527520179748535,0.3199999928474426
39,meta_l2,1.5381819009780884,0.36000001430511475
40,meta_l2,1.5446085929870605,0.3700000047683716
41,meta_l2,1.5287671089172363,0.3699999749660492
42,meta_l2,1.5447298288345337,0.38999998569488525
43,meta_l2,1.509316086769104,0.44999998807907104
44,meta_l2,1.4840872287750244,0.3499999940395355
45,meta_l2,1.530339002609253,0.28999999165534973
46,meta_l2,1.5224835872650146,0.3100000023841858
47,meta_l2,1.6035397052764893,0.23999999463558197
48,meta_l2,1.4848588705062866,0.32999998331069946
49,meta_l2,1.5290027856826782,0.2900000214576721
50,meta_l2,1.4765429496765137,0.30000001192092896
51,meta_l2,1.587551474571228,0.28999999165534973
52,meta_l2,1.4672292470932007,0.3400000035762787
53,meta_l2,1.4725463390350342,0.3799999952316284
54,meta_l2,1.5221457481384277,0.23999999463558197
55,meta_l2,1.499080777168274,0.38999998569488525
56,meta_l2,1.4476394653320312,0.36000001430511475
57,meta_l2,1.505000114440918,0.3799999952316284
58,meta_l2,1.4283264875411987,0.4300000071525574
59,meta_l2,1.539833426475525,0.27000001072883606
60,meta_l2,1.4116214513778687,0.35999998450279236
61,meta_l2,1.507951021194458,0.2900000214576721
62,meta_l2,1.4744317531585693,0.35999998450279236
63,meta_l2,1.5281703472137451,0.3499999940395355
64,meta_l2,1.5540863275527954,0.30000001192092896
65,meta_l2,1.418546199798584,0.42000001668930054
66,meta_l2,1.5308821201324463,0.23999999463558197
67,meta_l2,1.5178821086883545,0.27000001072883606
68,meta_l2,1.4032046794891357,0.4899999499320984
69,meta_l2,1.5026590824127197,0.3499999940395355
70,meta_l2,1.4854742288589478,0.3199999928474426
71,meta_l2,1.4912021160125732,0.3100000023841858
72,meta_l2,1.3898377418518066,0.3499999940395355
73,meta_l2,1.481764316558838,0.32999998331069946
74,meta_l2,1.43063485622406,0.320000022649765
75,meta_l2,1.4810855388641357,0.32999998331069946
76,meta_l2,1.441079020500183,0.4099999964237213
77,meta_l2,1.4162795543670654,0.3700000047683716
78,meta_l2,1.3294895887374878,0.4300000071525574
79,meta_l2,1.3959553241729736,0.4099999964237213
80,meta_l2,1.5640486478805542,0.38999998569488525
81,meta_l2,1.5403341054916382,0.28999999165534973
82,meta_l2,1.3611857891082764,0.44999998807907104
83,meta_l2,1.416700839996338,0.45000001788139343
84,meta_l2,1.4242169857025146,0.4399999976158142
85,meta_l2,1.469880223274231,0.4000000059604645
86,meta_l2,1.516430139541626,0.35999998450279236
87,meta_l2,1.4037610292434692,0.3700000047683716
88,meta_l2,1.3257009983062744,0.4899999797344208
89,meta_l2,1.3527917861938477,0.5
90,meta_l2,1.3259062767028809,0.5099999904632568
91,meta_l2,1.427879810333252,0.42000001668930054
92,meta_l2,1.5034844875335693,0.3199999928474426
93,meta_l2,1.5430301427841187,0.28999999165534973
94,meta_l2,1.463805913925171,0.35999998450279236
95,meta_l2,1.4728952646255493,0.3199999928474426
96,meta_l2,1.3953495025634766,0.4099999666213989
97,meta_l2,1.4256712198257446,0.32999998331069946
98,meta_l2,1.4318735599517822,0.4399999976158142
99,meta_l2,1.410766839981079,0.3700000047683716
100,meta_l2,1.5464386940002441,0.3400000035762787
101,meta_l2,1.3963054418563843,0.38999998569488525
102,meta_l2,1.4323973655700684,0.3100000023841858
103,meta_l2,1.4794135093688965,0.3100000023841858
104,meta_l2,1.4264124631881714,0.38999998569488525
105,meta_l2,1.4243016242980957,0.3499999940395355
106,meta_l2,1.3784362077713013,0.4000000059604645
107,meta_l2,1.322873592376709,0.47999998927116394
108,meta_l2,1.404670000076294,0.3799999952316284
109,meta_l2,1.4523860216140747,0.3199999928474426
110,meta_l2,1.4113683700561523,0.41999998688697815
111,meta_l2,1.3650352954864502,0.4099999964237213
112,meta_l2,1.3561193943023682,0.4300000071525574
113,meta_l2,1.3911457061767578,0.38999998569488525
114,meta_l2,1.43546724319458,0.4099999964237213
115,meta_l2,1.3987294435501099,0.3799999952316284
116,meta_l2,1.3455811738967896,0.46000000834465027
117,meta_l2,1.3417024612426758,0.32999998331069946
118,meta_l2,1.2912148237228394,0.46000000834465027
119,meta_l2,1.390842080116272,0.5600000023841858
120,meta_l2,1.3782087564468384,0.4399999976158142
121,meta_l2,1.3726632595062256,0.4100000262260437
122,meta_l2,1.3387460708618164,0.4399999976158142
123,meta_l2,1.1711311340332031,0.49000000953674316
124,meta_l2,1.428931474685669,0.4000000059604645
125,meta_l2,1.329269289970398,0.48000001907348633
126,meta_l2,1.4112037420272827,0.3799999952316284
127,meta_l2,1.2887203693389893,0.4700000286102295
128,meta_l2,1.3187193870544434,0.44999998807907104
129,meta_l2,1.5517165660858154,0.3700000047683716
130,meta_l2,1.3522320985794067,0.44999998807907104
131,meta_l2,1.370967984199524,0.3799999952316284
132,meta_l2,1.4592640399932861,0.3799999952316284
133,meta_l2,1.5018956661224365,0.3400000333786011
134,meta_l2,1.4077250957489014,0.4399999678134918
135,meta_l2,1.40983247756958,0.4099999964237213
136,meta_l2,1.3041255474090576,0.4300000071525574
137,meta_l2,1.3745484352111816,0.4300000071525574
138,meta_l2,1.4299054145812988,0.5099999904632568
139,meta_l2,1.3928947448730469,0.4000000059604645
140,meta_l2,1.2739670276641846,0.5100000500679016
