episode,method,train_query_loss,train_query_accuracy
1,fixed_l2,1.609589695930481,0.20000000298023224
2,fixed_l2,1.6101300716400146,0.20000000298023224
3,fixed_l2,1.6093086004257202,0.20000000298023224
4,fixed_l2,1.607374668121338,0.20000000298023224
5,fixed_l2,1.6089494228363037,0.20000000298023224
6,fixed_l2,1.6089876890182495,0.20000000298023224
7,fixed_l2,1.608162522315979,0.20000000298023224
8,fixed_l2,1.6079118251800537,0.2199999988079071
9,fixed_l2,1.606982707977295,0.23000000417232513
10,fixed_l2,1.6083240509033203,0.17999999225139618
11,fixed_l2,1.6076734066009521,0.2199999988079071
12,fixed_l2,1.6065526008605957,0.25
13,fixed_l2,1.6054636240005493,0.20000000298023224
14,fixed_l2,1.6041381359100342,0.27000001072883606
15,fixed_l2,1.6050307750701904,0.1599999964237213
16,fixed_l2,1.6006053686141968,0.26999998092651367
17,fixed_l2,1.5966827869415283,0.20000000298023224
18,fixed_l2,1.5969727039337158,0.2600000202655792
19,fixed_l2,1.6015174388885498,0.23000000417232513
20,fixed_l2,1.5986133813858032,0.23999999463558197
21,fixed_l2,1.597584843635559,0.19999998807907104
22,fixed_l2,1.59637451171875,0.2199999988079071
23,fixed_l2,1.5862157344818115,0.3499999940395355
24,fixed_l2,1.5914578437805176,0.24000000953674316
25,fixed_l2,1.596577763557434,0.22999998927116394
26,fixed_l2,1.5734057426452637,0.30000001192092896
27,fixed_l2,1.5915998220443726,0.2900000214576721
28,fixed_l2,1.5760953426361084,0.21000000834465027
29,fixed_l2,1.5794928073883057,0.20000000298023224
30,fixed_l2,1.585973858833313,0.28999999165534973
31,fixed_l2,1.5734672546386719,0.28999999165534973
32,fixed_l2,1.5705848932266235,0.27000001072883606
33,fixed_l2,1.5791008472442627,0.2800000011920929
34,fixed_l2,1.5681853294372559,0.28999999165534973
35,fixed_l2,1.5651981830596924,0.23999999463558197
36,fixed_l2,1.5572155714035034,0.20000000298023224
37,fixed_l2,1.5693695545196533,0.2499999850988388
38,fixed_l2,1.5435869693756104,0.26999998092651367
39,fixed_l2,1.5354173183441162,0.25999999046325684
40,fixed_l2,1.5462369918823242,0.24000000953674316
41,fixed_l2,1.5887469053268433,0.25999999046325684
42,fixed_l2,1.5316743850708008,0.3199999928474426
43,fixed_l2,1.5460883378982544,0.26999998092651367
44,fixed_l2,1.5465158224105835,0.2900000214576721
45,fixed_l2,1.5286245346069336,0.30000001192092896
46,fixed_l2,1.546334147453308,0.27000001072883606
47,fixed_l2,1.5181604623794556,0.27000001072883606
48,fixed_l2,1.4935086965560913,0.27000001072883606
49,fixed_l2,1.4984102249145508,0.2800000011920929
50,fixed_l2,1.5131540298461914,0.33000001311302185
51,fixed_l2,1.507587194442749,0.2199999988079071
52,fixed_l2,1.5319831371307373,0.3499999940395355
53,fixed_l2,1.5604784488677979,0.2199999988079071
54,fixed_l2,1.4722206592559814,0.33000001311302185
55,fixed_l2,1.4796533584594727,0.35999998450279236
56,fixed_l2,1.5032280683517456,0.3199999928474426
57,fixed_l2,1.510304570198059,0.2900000214576721
58,fixed_l2,1.4818342924118042,0.28999999165534973
59,fixed_l2,1.5186835527420044,0.25999999046325684
60,fixed_l2,1.457224726676941,0.32999998331069946
61,fixed_l2,1.4604957103729248,0.3100000023841858
62,fixed_l2,1.5081744194030762,0.3199999928474426
63,fixed_l2,1.4772365093231201,0.3700000047683716
64,fixed_l2,1.4553691148757935,0.3199999928474426
65,fixed_l2,1.5368846654891968,0.32999998331069946
66,fixed_l2,1.5214744806289673,0.26999998092651367
67,fixed_l2,1.5360966920852661,0.27000001072883606
68,fixed_l2,1.4890865087509155,0.24000000953674316
69,fixed_l2,1.4927785396575928,0.4099999666213989
70,fixed_l2,1.4895050525665283,0.3799999952316284
71,fixed_l2,1.4654970169067383,0.32999998331069946
72,fixed_l2,1.4820774793624878,0.39000001549720764
73,fixed_l2,1.4481468200683594,0.41999995708465576
74,fixed_l2,1.5305688381195068,0.26999998092651367
75,fixed_l2,1.4841029644012451,0.3100000023841858
76,fixed_l2,1.4780118465423584,0.35999998450279236
77,fixed_l2,1.4541237354278564,0.4399999976158142
78,fixed_l2,1.5347508192062378,0.28999999165534973
79,fixed_l2,1.4169431924819946,0.4099999666213989
80,fixed_l2,1.4552562236785889,0.3799999952316284
81,fixed_l2,1.4695148468017578,0.27000001072883606
82,fixed_l2,1.392701506614685,0.44999998807907104
83,fixed_l2,1.4436743259429932,0.4100000262260437
84,fixed_l2,1.4714293479919434,0.3199999928474426
85,fixed_l2,1.3479056358337402,0.3799999952316284
86,fixed_l2,1.4385257959365845,0.35999998450279236
87,fixed_l2,1.541539192199707,0.25
88,fixed_l2,1.4532411098480225,0.30000001192092896
89,fixed_l2,1.531180739402771,0.2800000011920929
90,fixed_l2,1.5006046295166016,0.36000001430511475
91,fixed_l2,1.42879056930542,0.44999998807907104
92,fixed_l2,1.3681002855300903,0.4300000071525574
93,fixed_l2,1.424821138381958,0.4399999976158142
94,fixed_l2,1.4733848571777344,0.3999999761581421
95,fixed_l2,1.364417552947998,0.4599999785423279
96,fixed_l2,1.459771752357483,0.4000000059604645
97,fixed_l2,1.4997950792312622,0.2900000214576721
98,fixed_l2,1.3787693977355957,0.3799999952316284
99,fixed_l2,1.3773186206817627,0.4699999988079071
