algorithm,inner_update,inner_steps,meta_batch,step,configured_steps,sampled_train_tasks,total_task_budget,first_order,shots,queries,unlabeled_per_task,ssl_weight,pseudo_noise,outer_lr,inner_lr,inner_loss,support_loss,ssl_loss,meta_loss,val_query_loss,best_val_query_loss,grad_norm,elapsed_sec,avg_step_time_sec,meta_lr_mean,meta_lr_min,meta_lr_max,cuda_peak_memory_mb
meta-sgd,semi-supervised,3,2,300,300,600,0,False,5,10,10,0.2,0.1,0.001,0.01,0.8084819912910461,0.6254956126213074,0.9149318337440491,0.6026434898376465,1.3082346802577376,1.2579497952014207,2.992049112407643,2.8259294000454247,0.009419764666818082,0.0017294384306296706,-0.06086384132504463,0.20000000298023224,
meta-sgd,semi-supervised,3,8,300,300,2400,0,False,5,10,10,0.2,0.1,0.001,0.01,1.055290650576353,0.86805784329772,0.9361639209091663,0.9607089757919312,0.39908840632997455,0.39908840632997455,10.330464453062715,9.233400300028734,0.03077800100009578,0.0031523515935987234,-0.07856936007738113,0.20000000298023224,
meta-sgd,semi-supervised,3,16,300,300,4800,0,False,5,10,10,0.2,0.1,0.001,0.01,0.6092823510989547,0.4744435353204608,0.6741940379142761,0.6444485187530518,0.34921471765264867,0.34921471765264867,2.5521535800085924,17.9362779998919,0.059787593332972996,0.003541929181665182,-0.07513921707868576,0.20000000298023224,
